4.640114307403564453e-01 9.859793782234191895e-01 8.023818135261535645e-01 1.365004777908325195e-01 7.704823017120361328e-01 8.048007488250732422e-01 9.386174082756042480e-01 5.682936310768127441e-01 8.896456956863403320e-01 3.352316319942474365e-01 5.602807998657226562e-01 7.528188228607177734e-01 2.034401595592498779e-01 4.136137068271636963e-01 9.702161550521850586e-01 9.725341200828552246e-01 9.618380069732666016e-01 5.607660412788391113e-01 9.251727461814880371e-01 7.967238426208496094e-01 5.102250576019287109e-01 6.733179092407226562e-02 6.377562284469604492e-01 4.651645421981811523e-01 4.140309691429138184e-01 6.240082383155822754e-01 1.322413682937622070e-01 1.102154627442359924e-01 9.011308550834655762e-01 9.755502939224243164e-01 7.990041971206665039e-01 9.691929444670677185e-04 9.071767330169677734e-01 9.583861827850341797e-01 4.696127176284790039e-01 4.031496047973632812e-01 9.961406588554382324e-01 2.630229890346527100e-01 6.192172765731811523e-01 9.863477945327758789e-01 3.371171057224273682e-01 6.688156127929687500e-01 5.871822834014892578e-01 1.976265385746955872e-02 9.641986489295959473e-01 7.333265542984008789e-01 7.111631035804748535e-01 9.045251607894897461e-01 8.481317758560180664e-01 7.793148607015609741e-02 7.264347672462463379e-01 4.904843866825103760e-01 3.446645736694335938e-01 2.168499082326889038e-01 8.713892102241516113e-01 7.301177382469177246e-01 5.688519477844238281e-01 8.409478515386581421e-02 5.566548109054565430e-01 8.295310735702514648e-01 6.488823890686035156e-01 3.962682187557220459e-01 2.964217960834503174e-01 7.871931195259094238e-01 3.976747766137123108e-02 5.069092661142349243e-02 5.386157035827636719e-01 9.324898123741149902e-01 7.468594312667846680e-01 2.696337103843688965e-01 6.173380017280578613e-01 7.834945321083068848e-01 9.997177720069885254e-01 2.883260846138000488e-01 5.176005363464355469e-01 5.475306510925292969e-01 6.455454826354980469e-01 8.747398108243942261e-02 4.483592510223388672e-01 9.762668609619140625e-01 7.859111428260803223e-01 7.610090374946594238e-01 6.860067844390869141e-01 5.333255529403686523e-01 2.206492274999618530e-01 5.062142014503479004e-01 8.003984093666076660e-01 1.648900955915451050e-01 3.956023454666137695e-01 6.466697901487350464e-02 8.866312354803085327e-02 1.928764879703521729e-01 1.636946648359298706e-01 7.735221982002258301e-01 3.072388470172882080e-02 6.335316896438598633e-01 2.003919482231140137e-01 8.925908207893371582e-01 8.209674954414367676e-01 6.804813444614410400e-02
4.786969423294067383e-01 5.983849763870239258e-01 1.911894381046295166e-01 2.678524553775787354e-01 7.785446047782897949e-01 7.006539702415466309e-01 4.217620491981506348e-01 6.988566517829895020e-01 2.700485587120056152e-01 4.138194024562835693e-01 5.860026478767395020e-01 3.800711780786514282e-02 1.294507086277008057e-01 8.828494548797607422e-01 8.903531432151794434e-01 8.543663620948791504e-01 6.572671532630920410e-01 5.618790984153747559e-01 7.172749042510986328e-01 4.123444855213165283e-01 7.884718775749206543e-01 9.481205046176910400e-02 6.864173412322998047e-01 8.413112163543701172e-01 9.146195650100708008e-02 6.273234486579895020e-01 4.444366097450256348e-01 2.596873939037322998e-01 9.168381690979003906e-01 9.194602370262145996e-01 8.429853916168212891e-01 1.105481311678886414e-01 5.082899332046508789e-01 9.756196141242980957e-01 8.567733168601989746e-01 5.424441695213317871e-01 7.719775438308715820e-01 7.923721075057983398e-01 2.983582615852355957e-01 3.809584677219390869e-01 4.815034270286560059e-01 7.824032902717590332e-01 6.357021331787109375e-01 5.830498933792114258e-01 5.447706580162048340e-01 6.912940181791782379e-03 8.448030352592468262e-01 2.961714565753936768e-01 1.147617772221565247e-01 3.663223087787628174e-01 9.741750359535217285e-01 7.909957170486450195e-01 5.619885325431823730e-01 9.670389443635940552e-02 1.122411563992500305e-01 1.503631621599197388e-01 6.324818134307861328e-01 3.162970244884490967e-01 6.039052009582519531e-01 6.932386159896850586e-01 8.928959965705871582e-01 5.046762228012084961e-01 7.788880467414855957e-01 8.932702541351318359e-01 1.109362347051501274e-03 5.640690922737121582e-01 7.513120174407958984e-01 1.499300599098205566e-01 3.558670282363891602e-01 5.788156986236572266e-01 1.823911815881729126e-02 2.175095528364181519e-01 4.479758441448211670e-01 1.756102442741394043e-01 9.563289880752563477e-01 5.681375265121459961e-01 1.469498500227928162e-03 6.109390854835510254e-01 7.196646928787231445e-01 7.748829722404479980e-01 6.720592379570007324e-01 1.509169787168502808e-01 9.094506502151489258e-01 3.015229403972625732e-01 4.219695031642913818e-01 6.271792650222778320e-01 4.014712199568748474e-02 6.678824424743652344e-01 1.299622096121311188e-02 1.384243220090866089e-01 6.947408318519592285e-01 6.054194569587707520e-01 8.797462284564971924e-02 1.419865041971206665e-01 1.626901328563690186e-01 6.562173366546630859e-02 8.278089761734008789e-01 1.171864010393619537e-02 5.728576183319091797e-01 9.467451572418212891e-01
1.080937013030052185e-01 4.473648369312286377e-01 9.649617075920104980e-01 7.802148461341857910e-01 1.801768541336059570e-01 7.358216643333435059e-01 4.992298185825347900e-01 7.875630259513854980e-01 9.550326466560363770e-01 8.023937940597534180e-01 5.258811116218566895e-01 2.132695540785789490e-02 2.706830799579620361e-01 5.962360501289367676e-01 4.622082412242889404e-01 1.193588078022003174e-01 2.510602176189422607e-01 5.884518623352050781e-01 8.428722620010375977e-01 7.042392492294311523e-01 4.919051826000213623e-01 4.261372089385986328e-01 8.367830514907836914e-01 8.483173847198486328e-01 6.953989267349243164e-01 2.847659587860107422e-01 9.464773535728454590e-01 9.336099028587341309e-01 6.119589209556579590e-01 6.531554460525512695e-01 1.188305467367172241e-01 6.683329343795776367e-01 6.603176593780517578e-01 8.376588225364685059e-01 4.679487645626068115e-01 3.357496559619903564e-01 3.365757763385772705e-01 7.201836109161376953e-01 3.992200195789337158e-01 4.120981991291046143e-01 2.541665136814117432e-01 3.364950120449066162e-01 7.520400285720825195e-01 9.982304647564888000e-03 7.614645361900329590e-01 6.387906670570373535e-01 3.070069253444671631e-01 4.363167881965637207e-01 2.920247614383697510e-01 1.260476857423782349e-01 3.731557726860046387e-01 6.642938256263732910e-01 8.106436133384704590e-01 1.258306950330734253e-01 4.110515117645263672e-01 6.400936841964721680e-01 1.116355210542678833e-01 6.706146001815795898e-01 8.955041319131851196e-02 5.834919810295104980e-01 9.067299365997314453e-01 6.110116243362426758e-01 5.306996703147888184e-01 4.034190773963928223e-01 3.564442694187164307e-01 8.051095604896545410e-01 8.585581183433532715e-01 3.998015224933624268e-01 5.126921534538269043e-01 5.978733301162719727e-01 4.297229051589965820e-01 6.089700460433959961e-01 1.672627031803131104e-01 1.255788560956716537e-02 3.445798754692077637e-01 3.986934721469879150e-01 9.231477379798889160e-01 5.426654219627380371e-01 7.934920191764831543e-01 1.131166219711303711e-01 6.277742329984903336e-03 8.183555603027343750e-01 4.369763135910034180e-01 6.043417453765869141e-01 6.053957939147949219e-01 3.316925764083862305e-01 8.007025122642517090e-01 8.968284726142883301e-01 4.079359471797943115e-01 2.450966089963912964e-01 7.277190089225769043e-01 7.710460424423217773e-01 6.510251164436340332e-01 5.883104726672172546e-02 3.363957107067108154e-01 5.588839203119277954e-02 3.039433956146240234e-01 4.229262769222259521e-01 5.878217220306396484e-01 3.734920173883438110e-02
8.125892877578735352e-01 3.438742458820343018e-01 9.108182787895202637e-02 6.244428753852844238e-01 5.512340068817138672e-01 8.800873756408691406e-01 9.994134902954101562e-01 3.878677487373352051e-01 6.290495395660400391e-02 6.233116388320922852e-01 5.278378375805914402e-04 4.613715782761573792e-02 6.958057284355163574e-01 4.259897172451019287e-01 1.610010862350463867e-01 2.831169664859771729e-01 9.716818332672119141e-01 5.467421412467956543e-01 1.213257908821105957e-01 7.736444473266601562e-01 3.105222880840301514e-01 9.399428367614746094e-01 1.336554586887359619e-01 7.264725565910339355e-01 9.313836097717285156e-01 3.119815886020660400e-01 9.186835885047912598e-01 3.900586366653442383e-01 2.433839142322540283e-01 8.547646403312683105e-01 9.186523556709289551e-01 2.032541185617446899e-01 1.639370769262313843e-01 8.939074873924255371e-01 3.995883166790008545e-01 9.836245775222778320e-01 2.307590842247009277e-02 6.862611174583435059e-01 6.293461918830871582e-01 2.940191328525543213e-01 1.486862152814865112e-01 5.530948042869567871e-01 7.135671377182006836e-01 6.610203981399536133e-01 6.836082339286804199e-01 9.065851569175720215e-02 7.114831805229187012e-01 3.984765410423278809e-01 4.525138437747955322e-01 8.697652816772460938e-01 9.258313775062561035e-01 9.511706829071044922e-01 3.930486440658569336e-01 4.741927981376647949e-01 7.646400928497314453e-01 7.335211634635925293e-01 2.326143719255924225e-02 9.848887473344802856e-02 3.435267508029937744e-01 3.861829340457916260e-01 1.744056344032287598e-01 6.777034401893615723e-01 2.950994074344635010e-01 2.203923761844635010e-01 7.650809735059738159e-02 6.716818809509277344e-01 3.735180497169494629e-01 1.033657044172286987e-01 2.010537683963775635e-01 9.621600508689880371e-01 3.153481483459472656e-01 6.374231576919555664e-01 3.784421086311340332e-01 3.907541334629058838e-01 7.247738242149353027e-01 6.644670963287353516e-01 4.050808548927307129e-01 9.523664116859436035e-01 7.761320471763610840e-01 5.545285344123840332e-01 3.480151295661926270e-01 6.569228768348693848e-01 3.487157523632049561e-01 3.621438741683959961e-01 7.940506935119628906e-01 2.519314363598823547e-02 9.152987003326416016e-01 2.418211549520492554e-01 1.813505440950393677e-01 8.458014130592346191e-01 2.631818950176239014e-01 3.488287627696990967e-01 5.799331665039062500e-01 7.151134014129638672e-01 5.170567035675048828e-01 5.379735827445983887e-01 3.974733054637908936e-01 9.709455370903015137e-01 5.920912027359008789e-01 4.493147134780883789e-01
1.884307414293289185e-01 2.946246862411499023e-01 9.652922153472900391e-01 2.139327377080917358e-01 2.772645056247711182e-01 7.236888408660888672e-01 8.283642679452896118e-02 7.427201867103576660e-01 5.577266812324523926e-01 9.112115949392318726e-02 5.698220133781433105e-01 1.830718517303466797e-01 7.502353191375732422e-01 1.823640018701553345e-01 5.450493097305297852e-01 2.881129682064056396e-01 2.414225041866302490e-01 1.717436127364635468e-02 6.021711826324462891e-01 3.136269748210906982e-01 5.831361189484596252e-02 3.230670392513275146e-01 7.182031273841857910e-01 4.442799687385559082e-01 1.766609847545623779e-01 2.249265611171722412e-01 3.105945587158203125e-01 3.801314532756805420e-01 6.401744484901428223e-01 6.675647497177124023e-01 3.508138060569763184e-01 5.483242869377136230e-01 1.877457648515701294e-01 1.415280699729919434e-01 4.323635101318359375e-01 2.721424400806427002e-01 6.165264844894409180e-01 1.273657977581024170e-01 5.201094150543212891e-01 3.307202458381652832e-01 8.109522461891174316e-01 4.005073010921478271e-02 8.571037054061889648e-01 1.840960532426834106e-01 2.785608544945716858e-02 3.268580436706542969e-01 2.389619797468185425e-01 1.377063058316707611e-02 8.321971446275711060e-02 8.710430860519409180e-01 1.142966225743293762e-01 2.186277210712432861e-01 9.506993889808654785e-01 2.680700421333312988e-01 9.701977968215942383e-01 4.476205110549926758e-01 8.114359378814697266e-01 7.616236805915832520e-02 3.102525770664215088e-01 6.402397155761718750e-01 4.310969114303588867e-01 5.441691875457763672e-01 2.223710119724273682e-01 6.976901739835739136e-02 3.315441906452178955e-01 9.598749279975891113e-01 5.615067481994628906e-01 3.606318533420562744e-01 5.877194404602050781e-01 8.637848496437072754e-01 4.622038900852203369e-01 8.510780334472656250e-01 5.890880227088928223e-01 8.799602985382080078e-01 4.261323511600494385e-01 6.805121302604675293e-01 6.374955177307128906e-01 4.543990492820739746e-01 4.358797371387481689e-01 1.757861375808715820e-01 2.247421145439147949e-01 5.158469453454017639e-02 5.501385331153869629e-01 9.221559166908264160e-01 6.289885640144348145e-01 1.164746209979057312e-01 3.141141235828399658e-01 9.525027275085449219e-01 7.935886979103088379e-01 4.323767721652984619e-01 2.657929360866546631e-01 3.528139889240264893e-01 5.973477289080619812e-02 9.447283148765563965e-01 4.581041634082794189e-01 2.375070750713348389e-01 1.311077028512954712e-01 8.282685875892639160e-01 3.725090920925140381e-01 4.136914014816284180e-01
4.445015788078308105e-01 5.207387208938598633e-01 8.044926524162292480e-01 5.877136588096618652e-01 2.674270570278167725e-01 1.137761026620864868e-01 1.852234750986099243e-01 8.726758360862731934e-01 2.284628599882125854e-01 2.781489193439483643e-01 4.305326640605926514e-01 7.482119798660278320e-01 3.119484186172485352e-01 8.867573142051696777e-01 7.230582833290100098e-01 9.864326715469360352e-01 8.984777331352233887e-01 8.449391126632690430e-01 5.013481974601745605e-01 2.917212247848510742e-01 2.154794335365295410e-01 3.263967856764793396e-02 6.691785454750061035e-01 3.000218421220779419e-02 5.137554407119750977e-01 5.666723251342773438e-01 8.360061049461364746e-01 1.274006366729736328e-01 2.786282896995544434e-01 8.039160370826721191e-01 1.332359164953231812e-01 4.411245584487915039e-01 7.371852397918701172e-01 7.374300956726074219e-01 9.930244833230972290e-02 9.684779047966003418e-01 9.932447671890258789e-01 6.392643600702285767e-02 9.254837036132812500e-01 6.852066516876220703e-01 9.705664217472076416e-02 6.618018150329589844e-01 1.293972581624984741e-01 9.873462915420532227e-01 6.473141908645629883e-02 3.088711500167846680e-01 4.053018391132354736e-01 4.601166769862174988e-02 9.218713045120239258e-01 7.268062233924865723e-01 1.678752154111862183e-01 1.494706869125366211e-01 4.190525412559509277e-01 2.790653109550476074e-01 4.878055751323699951e-01 6.757342815399169922e-01 5.204591155052185059e-01 4.738407135009765625e-01 5.779470205307006836e-01 1.725881099700927734e-01 8.224477767944335938e-01 7.144055962562561035e-01 7.237551808357238770e-01 3.269964158535003662e-01 5.227513909339904785e-01 4.557885229587554932e-01 1.647102981805801392e-01 7.146912813186645508e-01 7.447558641433715820e-01 2.133798748254776001e-01 8.555989265441894531e-01 4.225107133388519287e-01 3.140150308609008789e-01 7.958604097366333008e-01 1.182265803217887878e-01 4.656497240066528320e-01 6.648707389831542969e-02 5.748268365859985352e-01 7.473914623260498047e-01 6.844871491193771362e-02 8.367458581924438477e-01 7.927570939064025879e-01 3.046353757381439209e-01 7.612462639808654785e-01 2.358523905277252197e-01 3.869437277317047119e-01 3.912934362888336182e-01 7.673611640930175781e-01 8.456984758377075195e-01 9.406523108482360840e-01 1.181753724813461304e-01 9.873424768447875977e-01 5.278141796588897705e-02 5.363198518753051758e-01 2.918119728565216064e-01 1.984170377254486084e-01 4.482918381690979004e-01 1.659651994705200195e-01 5.106687545776367188e-01 6.816798448562622070e-01
9.707420468330383301e-01 2.072410434484481812e-01 1.619219221174716949e-02 3.129355311393737793e-01 4.634954407811164856e-02 6.655442118644714355e-01 3.145648837089538574e-01 9.818916320800781250e-01 7.416249513626098633e-01 4.748277664184570312e-01 2.425495088100433350e-01 7.525354027748107910e-01 6.859055161476135254e-01 9.557247161865234375e-01 7.619441151618957520e-01 6.203296780586242676e-01 5.283234715461730957e-01 9.062407016754150391e-01 2.669773697853088379e-01 3.852544128894805908e-01 2.075442820787429810e-01 9.100002646446228027e-01 3.450572788715362549e-01 3.444115221500396729e-01 2.158979922533035278e-01 7.291738390922546387e-01 9.972370415925979614e-02 8.329741358757019043e-01 2.659803032875061035e-01 5.923789143562316895e-01 7.715460062026977539e-01 7.832296937704086304e-02 3.309241235256195068e-01 6.631937623023986816e-01 9.161692857742309570e-01 7.415053248405456543e-01 9.639837145805358887e-01 1.136154606938362122e-01 1.893796026706695557e-01 3.459254503250122070e-01 2.910839319229125977e-01 5.365183949470520020e-01 7.881235480308532715e-01 7.340494394302368164e-01 8.065840005874633789e-01 7.583022713661193848e-01 9.465669393539428711e-01 5.539659261703491211e-01 5.732177495956420898e-01 6.929749846458435059e-01 4.243330061435699463e-01 7.610538005828857422e-01 8.447350859642028809e-01 8.299856781959533691e-01 4.111617207527160645e-01 5.441024303436279297e-01 7.362999320030212402e-01 5.920251011848449707e-01 7.728971838951110840e-01 8.868215084075927734e-01 7.950718998908996582e-01 9.630525112152099609e-02 3.526417613029479980e-01 3.164106309413909912e-01 4.197028577327728271e-01 2.990215457975864410e-02 5.191407203674316406e-01 7.911094427108764648e-01 4.004645645618438721e-01 1.650334894657135010e-01 9.571781754493713379e-01 2.956546843051910400e-01 5.801858901977539062e-01 8.243837952613830566e-01 5.275645107030868530e-02 8.271976709365844727e-01 1.252028811722993851e-02 2.237565368413925171e-01 7.937580943107604980e-01 1.292323321104049683e-02 1.320216506719589233e-01 8.951492309570312500e-01 6.188230514526367188e-01 4.703050553798675537e-01 3.622947037220001221e-01 2.020141780376434326e-01 7.904606461524963379e-01 5.104255080223083496e-01 9.185510873794555664e-01 7.862741351127624512e-01 5.030119419097900391e-01 8.850664496421813965e-01 5.537324547767639160e-01 2.153805792331695557e-01 7.976340502500534058e-02 9.065197110176086426e-01 6.564235687255859375e-01 9.249877929687500000e-01 8.886600136756896973e-01 7.523449063301086426e-01
6.328313946723937988e-01 8.182787150144577026e-02 1.037332341074943542e-01 6.268230676651000977e-01 7.626611590385437012e-01 5.805507302284240723e-01 4.902626574039459229e-01 2.261707931756973267e-02 4.290491938591003418e-01 8.095453977584838867e-01 3.759173750877380371e-01 2.683806419372558594e-01 4.354223012924194336e-01 6.855258345603942871e-01 4.797905385494232178e-01 4.955974519252777100e-01 1.382577419281005859e-01 7.770096659660339355e-01 1.440251320600509644e-01 5.093286633491516113e-01 9.479461312294006348e-01 2.850520312786102295e-01 7.451215982437133789e-01 2.961843013763427734e-01 2.619465589523315430e-01 5.957490801811218262e-01 6.651863455772399902e-01 7.824533432722091675e-02 3.478362262248992920e-01 1.483555585145950317e-01 6.328535676002502441e-01 4.829964339733123779e-01 8.215265870094299316e-01 6.330937147140502930e-01 2.925759740173816681e-02 8.191732764244079590e-01 5.831900835037231445e-01 5.784195065498352051e-01 9.436709284782409668e-01 2.005983293056488037e-01 3.433673083782196045e-01 1.492877155542373657e-01 6.186313033103942871e-01 8.926802277565002441e-01 2.748102545738220215e-01 1.015117540955543518e-01 8.314939141273498535e-01 3.855008631944656372e-02 6.021259427070617676e-01 4.090851843357086182e-01 7.956650853157043457e-01 6.686252951622009277e-01 1.969931721687316895e-01 5.631421804428100586e-01 2.823353409767150879e-01 2.922191917896270752e-01 1.524210125207901001e-01 7.595909237861633301e-01 6.299411654472351074e-01 9.381064176559448242e-01 8.324981927871704102e-01 8.677842020988464355e-01 5.204564929008483887e-01 3.849766552448272705e-01 8.202617764472961426e-01 8.660411238670349121e-01 7.787069082260131836e-01 1.653119325637817383e-01 5.730336308479309082e-01 7.970403134822845459e-02 9.971094727516174316e-01 1.313207745552062988e-01 6.868256330490112305e-01 5.819868445396423340e-01 7.876500487327575684e-01 5.216727852821350098e-01 4.161451756954193115e-01 2.498735487461090088e-01 9.681908488273620605e-01 2.550067305564880371e-01 7.187392115592956543e-01 9.549537897109985352e-01 6.631767153739929199e-01 1.476714313030242920e-01 7.668998837471008301e-01 6.149497628211975098e-01 5.541698932647705078e-01 4.531287252902984619e-01 3.762180805206298828e-01 3.062486648559570312e-01 5.898603200912475586e-01 4.722585380077362061e-01 7.632592916488647461e-01 7.128375172615051270e-01 7.893701195716857910e-01 2.831324040889739990e-01 5.779963135719299316e-01 5.284261107444763184e-01 5.140116810798645020e-01 8.616276979446411133e-01
8.466519415378570557e-02 7.449474334716796875e-01 4.098575711250305176e-01 5.076321959495544434e-01 8.688062429428100586e-01 4.064073264598846436e-01 1.510730236768722534e-01 8.205031156539916992e-01 9.675592929124832153e-02 6.491003632545471191e-01 2.509380280971527100e-01 3.197318017482757568e-01 7.000308036804199219e-01 5.512931346893310547e-01 1.817440837621688843e-01 1.698185652494430542e-01 4.709271192550659180e-01 2.585052251815795898e-01 4.196309745311737061e-01 7.828083038330078125e-01 8.142340779304504395e-01 7.353359460830688477e-01 6.277617812156677246e-01 1.538711935281753540e-01 7.696918398141860962e-02 1.023362651467323303e-01 4.007521569728851318e-01 9.353227019309997559e-01 7.713680267333984375e-01 8.314161300659179688e-01 5.542224049568176270e-01 2.709473669528961182e-01 4.170991778373718262e-01 2.822165489196777344e-01 1.150163635611534119e-01 1.170125827193260193e-01 5.620998740196228027e-01 4.505873322486877441e-01 3.134814202785491943e-01 1.876894682645797729e-01 8.161196857690811157e-02 5.510317534208297729e-02 7.165172100067138672e-01 4.811990261077880859e-01 7.976527214050292969e-01 8.032914400100708008e-01 5.929968357086181641e-01 6.478936076164245605e-01 2.409918159246444702e-01 8.309491872787475586e-01 5.590345859527587891e-01 1.247682496905326843e-01 3.317263424396514893e-01 6.521297693252563477e-01 1.377578545361757278e-02 4.803038835525512695e-01 6.767434477806091309e-01 1.473037898540496826e-01 2.144143432378768921e-01 6.173666119575500488e-01 1.271594762802124023e-01 2.003805637359619141e-01 2.675610482692718506e-01 6.461097598075866699e-01 9.005305171012878418e-01 3.540192842483520508e-01 1.807798743247985840e-01 3.633415699005126953e-01 6.192426085472106934e-01 1.479388773441314697e-01 1.544005870819091797e-01 5.482039451599121094e-01 4.736485481262207031e-01 7.626149654388427734e-01 9.756225943565368652e-01 3.659451305866241455e-01 3.389987722039222717e-02 5.285124182701110840e-01 9.057644605636596680e-01 6.976710557937622070e-01 6.329483389854431152e-01 9.312625527381896973e-01 3.623668849468231201e-02 2.330490499734878540e-01 5.551323890686035156e-01 6.477768421173095703e-01 3.536535501480102539e-01 1.007474865764379501e-02 1.627062410116195679e-01 4.389263093471527100e-01 2.122315317392349243e-01 5.244590640068054199e-01 5.109153985977172852e-01 2.495168000459671021e-01 3.605244457721710205e-01 5.731143802404403687e-02 5.835371613502502441e-01 5.835288763046264648e-01 9.161460995674133301e-01 9.488897025585174561e-02
4.527113437652587891e-01 7.404068112373352051e-01 8.593209981918334961e-01 6.274141669273376465e-01 9.652908444404602051e-01 1.347001194953918457e-01 9.929515719413757324e-01 5.670753717422485352e-01 2.873629629611968994e-01 2.408168911933898926e-01 3.086875192821025848e-02 5.469914078712463379e-01 1.703189462423324585e-01 8.692861199378967285e-01 1.938683837652206421e-01 7.145049571990966797e-01 6.631082892417907715e-01 4.286356568336486816e-01 2.595327198505401611e-01 2.167787104845046997e-01 3.905689418315887451e-01 5.279796123504638672e-01 7.023894786834716797e-01 9.614220857620239258e-01 1.646769978106021881e-02 3.554806709289550781e-01 1.972056180238723755e-01 6.300632953643798828e-01 9.716572165489196777e-01 5.550047159194946289e-01 9.444232583045959473e-01 4.156931042671203613e-01 1.390804499387741089e-01 4.412115812301635742e-01 5.521429777145385742e-01 7.086670026183128357e-03 7.109119743108749390e-02 8.748783171176910400e-02 3.511200249195098877e-01 6.701305508613586426e-01 5.743381381034851074e-01 6.824819445610046387e-01 5.058616399765014648e-01 3.790603876113891602e-01 8.416494727134704590e-01 5.236077308654785156e-01 3.620139956474304199e-01 5.017409920692443848e-01 6.926084160804748535e-01 7.164824604988098145e-01 9.219349622726440430e-01 5.277447700500488281e-01 1.277322322130203247e-01 5.036358833312988281e-01 5.344086885452270508e-01 1.481155306100845337e-01 5.148255228996276855e-01 1.086174398660659790e-01 1.044394075870513916e-01 2.746008038520812988e-01 3.713440597057342529e-01 3.110168278217315674e-01 1.203164458274841309e-01 3.198145925998687744e-01 1.887708306312561035e-01 6.987524628639221191e-01 9.192770123481750488e-01 5.085662603378295898e-01 4.652081429958343506e-01 1.807032823562622070e-01 8.589147329330444336e-01 3.454601764678955078e-01 8.088901638984680176e-01 8.123523592948913574e-01 2.202952653169631958e-01 6.887801736593246460e-02 7.452669739723205566e-01 5.941345095634460449e-01 1.325252503156661987e-01 3.466549813747406006e-01 4.375227168202400208e-02 3.731755018234252930e-01 7.204991579055786133e-01 4.371205270290374756e-01 1.804428547620773315e-01 3.248688876628875732e-01 9.687538743019104004e-01 9.903964400291442871e-01 9.944275617599487305e-01 8.697450160980224609e-01 3.146672248840332031e-01 2.124178856611251831e-01 6.080911755561828613e-01 4.160365462303161621e-01 5.519375205039978027e-01 5.315994024276733398e-01 8.438234925270080566e-01 1.392217576503753662e-01 1.742867827415466309e-01 9.657026529312133789e-01
