250,20,255,4
230,30,0,4
200,20,0,3
200,0,0,4
190,0,0,4
170,0,0,4
160,0,0,6
160,0,0,4
160,0,0,3
160,10,0,8
120,10,0,5
110,0,0,4
110,20,0,4
110,0,0,4
110,10,0,4
100,0,0,12
100,20,0,12
100,30,0,5
90,70,0,4
90,30,0,5
90,20,0,3
90,10,0,6
80,0,0,4
80,0,0,5
80,60,0,6
80,0,0,5
80,0,0,4
80,20,0,10
70,10,0,4
70,30,0,5
70,0,0,3
70,0,0,8
70,0,0,11
70,0,0,3
70,0,0,8
70,0,0,8
70,0,0,5
70,20,0,3
70,10,0,5
70,0,255,6
60,0,0,4
60,10,0,3
60,20,0,3
60,20,0,6
60,0,0,5
60,10,0,11
60,20,0,5
60,20,0,4
60,20,0,4
50,0,0,7
50,0,0,6
50,0,0,8
50,20,0,4
50,20,0,5
50,20,0,7
50,40,0,9
50,30,0,5
50,0,0,8
40,10,0,3
40,30,0,5
40,10,0,7
40,0,0,7
40,0,0,7
40,40,0,4
40,40,0,5
40,70,0,4
40,20,0,6
40,0,0,7
40,0,0,4
40,50,0,4
40,0,0,7
40,0,0,6
30,10,0,5
30,0,255,5
30,0,255,11
30,10,0,8
30,30,0,4
30,0,0,6
30,20,0,5
30,0,0,12
30,0,0,6
30,10,0,7
30,0,0,5
30,0,0,10
30,40,0,6
30,20,0,11
30,0,0,3
30,0,0,2
30,0,0,3
30,0,0,2
30,0,0,2
30,0,0,1
30,0,0,2
30,0,0,3
30,0,0,2
30,0,0,3
30,0,0,2
30,0,0,3
30,0,0,1
30,0,0,0
30,0,0,1
30,0,0,1
30,0,0,2
30,0,0,1
30,0,0,1
30,0,0,3
30,0,0,3
30,10,0,2
30,10,0,2
30,10,0,1
30,10,0,1
30,10,0,1
30,10,0,2
30,10,0,2
30,10,0,2
30,10,0,2
30,10,0,1
30,10,0,1
30,10,0,2
30,10,0,1
30,10,0,1
30,10,0,1
30,10,0,1
30,10,0,2
30,10,0,2
30,10,0,3
30,10,0,2
30,10,0,0
30,10,0,2
30,10,0,1
30,20,0,1
30,20,0,3
30,20,0,2
30,20,0,0
30,20,0,2
30,20,0,2
30,20,0,1
30,20,0,2
30,20,0,1
30,20,0,1
30,20,0,1
30,20,0,1
30,20,0,1
30,20,0,1
30,20,0,1
30,20,0,2
30,20,0,2
30,20,0,2
30,20,0,1
30,20,0,1
30,30,0,2
30,30,0,1
30,30,0,0
30,30,0,2
30,30,0,1
30,30,0,1
30,30,0,0
30,30,0,2
30,30,0,2
30,30,0,1
30,30,0,1
30,30,0,2
30,30,0,0
30,30,0,3
30,40,0,0
30,40,0,2
30,40,0,2
30,40,255,2
30,40,0,2
30,40,0,2
30,50,0,2
30,50,0,0
30,50,0,2
30,50,0,2
30,50,0,2
30,50,0,0
30,50,0,11
30,60,0,1
30,60,0,0
30,60,0,2
30,70,0,0
30,70,0,0
30,70,0,1
30,70,0,1
30,70,0,5
30,70,0,1
30,70,0,0
30,70,255,1
30,70,0,1
30,80,0,1
30,80,0,3
30,80,0,1
30,80,0,0
30,80,0,2
30,90,0,1
30,90,0,1
30,90,0,1
30,90,0,2
30,110,255,0
30,110,0,1
30,120,0,2
30,120,255,2
30,160,255,2
30,160,0,2
30,10,0,4
20,0,0,3
20,0,0,4
20,0,0,10
20,0,0,4
20,10,255,8
20,20,0,5
20,0,0,3
20,50,0,9
20,60,0,7
20,20,0,5
20,0,0,4
20,10,0,3
20,20,0,6
20,0,0,3
20,0,0,4
20,60,0,3
20,10,0,10
20,20,0,10
20,50,0,5
20,10,0,9
20,30,0,6
20,30,0,3
20,0,0,8
20,0,0,9
20,60,0,5
20,70,0,7
20,0,0,7
20,0,255,5
10,10,0,4
10,0,0,6
10,0,0,6
10,80,0,6
10,0,0,8
10,20,255,4
10,30,0,4
10,0,0,3
10,10,0,5
10,30,0,12
10,30,0,12
10,0,255,5
10,10,255,4
10,20,255,10
10,20,0,5
10,70,0,6
10,80,0,5
10,40,0,5
10,40,0,4
10,110,0,12
10,0,0,10
10,40,0,6
10,30,0,3
10,30,0,4
10,30,255,3
10,40,0,7
10,10,0,3
10,20,0,6
10,20,0,3
10,70,0,6
10,80,0,10
10,30,0,6
10,50,0,5
10,20,0,4
10,20,0,4
10,90,0,4
10,100,0,3
10,0,0,5
10,20,0,5
10,30,0,3
10,0,0,3
10,30,0,3
10,20,0,6
10,70,0,6
10,0,0,4
10,50,0,3
10,30,0,4
10,50,0,8
10,10,0,12
10,30,0,8
0,30,0,3
0,20,0,3
0,50,0,5
0,0,0,5
0,10,0,3
0,30,0,5
0,0,0,4
0,0,0,10
0,60,0,3
0,70,0,9
0,0,255,5
0,50,0,4
0,0,0,3
0,0,0,3
0,50,0,5
0,70,0,3
0,30,0,5
0,0,0,3
0,70,0,4
0,30,0,3
0,60,0,5
0,20,0,6
0,10,0,7
0,170,0,5
0,30,0,4
0,30,0,7
0,70,0,3
0,0,0,6
0,210,0,5
0,0,0,5
